"BehaviorSpace results (NetLogo 6.2.1)"
"Difusión-Centralidad.nlogo"
"Efecto-Centralidad"
"05/07/2022 15:24:17:557 -0500"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-26","26","-16","16"
"[run number]","porc-iniciales","tipo-iniciales","prob-contagio","num-nodos","[step]","ticks"
"2675","50","mayorgrado","50","10000","13","13"
"2678","50","mayorgrado","50","10000","12","12"
"2677","50","mayorgrado","50","10000","14","14"
"2676","50","mayorgrado","50","10000","17","17"
"2680","50","mayorgrado","50","10000","13","13"
"2681","50","mayorgrado","50","10000","12","12"
"2682","50","mayorgrado","50","10000","11","11"
"2679","50","mayorgrado","50","10000","17","17"
"2683","50","mayorgrado","50","10000","12","12"
"2684","50","mayorgrado","50","10000","12","12"
"2685","50","mayorgrado","50","10000","14","14"
"2686","50","mayorgrado","50","10000","13","13"
"2687","50","mayorgrado","50","10000","12","12"
"2688","50","mayorgrado","50","10000","12","12"
"2689","50","mayorgrado","50","10000","12","12"
"2690","50","mayorgrado","50","10000","13","13"
"2692","50","mayorgrado","50","10000","11","11"
"2691","50","mayorgrado","50","10000","13","13"
"2693","50","mayorgrado","50","10000","17","17"
"2696","50","mayorgrado","50","10000","13","13"
"2694","50","mayorgrado","50","10000","15","15"
"2695","50","mayorgrado","50","10000","16","16"
"2697","50","mayorgrado","50","10000","14","14"
"2701","50","random","50","5000","13","13"
"2698","50","mayorgrado","50","10000","18","18"
"2703","50","random","50","5000","15","15"
"2702","50","random","50","5000","16","16"
"2704","50","random","50","5000","13","13"
"2699","50","mayorgrado","50","10000","15","15"
"2700","50","mayorgrado","50","10000","13","13"
"2705","50","random","50","5000","13","13"
"2706","50","random","50","5000","14","14"
"2708","50","random","50","5000","12","12"
"2709","50","random","50","5000","12","12"
"2707","50","random","50","5000","14","14"
"2710","50","random","50","5000","13","13"
"2711","50","random","50","5000","15","15"
"2712","50","random","50","5000","16","16"
"2713","50","random","50","5000","17","17"
"2714","50","random","50","5000","12","12"
"2716","50","random","50","5000","14","14"
"2715","50","random","50","5000","15","15"
"2717","50","random","50","5000","14","14"
"2719","50","random","50","5000","13","13"
"2718","50","random","50","5000","17","17"
"2720","50","random","50","5000","12","12"
"2721","50","random","50","5000","12","12"
"2722","50","random","50","5000","12","12"
"2723","50","random","50","5000","15","15"
"2725","50","random","50","5000","14","14"
"2724","50","random","50","5000","16","16"
"2726","50","random","50","5000","13","13"
"2728","50","random","50","5000","14","14"
"2727","50","random","50","5000","17","17"
"2729","50","random","50","5000","15","15"
"2731","50","random","50","5000","13","13"
"2730","50","random","50","5000","22","22"
"2733","50","random","50","5000","12","12"
"2732","50","random","50","5000","13","13"
"2734","50","random","50","5000","17","17"
"2736","50","random","50","5000","15","15"
"2735","50","random","50","5000","21","21"
"2737","50","random","50","5000","15","15"
"2738","50","random","50","5000","13","13"
"2740","50","random","50","5000","12","12"
"2741","50","random","50","5000","16","16"
"2739","50","random","50","5000","20","20"
"2742","50","random","50","5000","15","15"
"2743","50","random","50","5000","17","17"
"2745","50","random","50","5000","13","13"
"2744","50","random","50","5000","13","13"
"2746","50","random","50","5000","15","15"
"2747","50","random","50","5000","15","15"
"2749","50","random","50","5000","13","13"
"2748","50","random","50","5000","13","13"
"2750","50","random","50","5000","14","14"
"2751","50","random","50","6000","15","15"
"2753","50","random","50","6000","13","13"
"2752","50","random","50","6000","14","14"
"2754","50","random","50","6000","14","14"
"2755","50","random","50","6000","12","12"
"2756","50","random","50","6000","12","12"
"2757","50","random","50","6000","14","14"
"2758","50","random","50","6000","15","15"
"2759","50","random","50","6000","15","15"
"2762","50","random","50","6000","13","13"
"2763","50","random","50","6000","14","14"
"2760","50","random","50","6000","17","17"
"2761","50","random","50","6000","19","19"
"2764","50","random","50","6000","14","14"
"2765","50","random","50","6000","13","13"
"2766","50","random","50","6000","13","13"
"2769","50","random","50","6000","14","14"
"2767","50","random","50","6000","15","15"
"2771","50","random","50","6000","13","13"
"2768","50","random","50","6000","17","17"
"2770","50","random","50","6000","15","15"
"2773","50","random","50","6000","14","14"
"2774","50","random","50","6000","14","14"
"2772","50","random","50","6000","19","19"
"2776","50","random","50","6000","13","13"
"2778","50","random","50","6000","13","13"
"2777","50","random","50","6000","14","14"
"2779","50","random","50","6000","15","15"
"2775","50","random","50","6000","18","18"
"2780","50","random","50","6000","13","13"
"2782","50","random","50","6000","12","12"
"2781","50","random","50","6000","15","15"
"2786","50","random","50","6000","12","12"
"2785","50","random","50","6000","14","14"
"2783","50","random","50","6000","16","16"
"2784","50","random","50","6000","17","17"
"2788","50","random","50","6000","12","12"
"2789","50","random","50","6000","15","15"
"2790","50","random","50","6000","14","14"
"2787","50","random","50","6000","20","20"
"2792","50","random","50","6000","12","12"
"2791","50","random","50","6000","14","14"
"2794","50","random","50","6000","13","13"
"2793","50","random","50","6000","14","14"
"2795","50","random","50","6000","16","16"
"2797","50","random","50","6000","15","15"
"2798","50","random","50","6000","18","18"
"2796","50","random","50","6000","26","26"
"2799","50","random","50","6000","14","14"
"2801","50","random","50","7000","14","14"
"2802","50","random","50","7000","15","15"
"2800","50","random","50","6000","21","21"
"2803","50","random","50","7000","15","15"
"2805","50","random","50","7000","15","15"
"2808","50","random","50","7000","13","13"
"2804","50","random","50","7000","21","21"
"2806","50","random","50","7000","16","16"
"2807","50","random","50","7000","17","17"
"2809","50","random","50","7000","16","16"
"2810","50","random","50","7000","14","14"
"2811","50","random","50","7000","14","14"
"2812","50","random","50","7000","15","15"
"2813","50","random","50","7000","15","15"
"2815","50","random","50","7000","14","14"
"2814","50","random","50","7000","16","16"
"2816","50","random","50","7000","15","15"
"2817","50","random","50","7000","17","17"
"2818","50","random","50","7000","15","15"
"2819","50","random","50","7000","16","16"
"2820","50","random","50","7000","14","14"
"2822","50","random","50","7000","13","13"
"2821","50","random","50","7000","15","15"
"2824","50","random","50","7000","13","13"
"2823","50","random","50","7000","16","16"
"2826","50","random","50","7000","15","15"
"2825","50","random","50","7000","15","15"
"2827","50","random","50","7000","17","17"
"2828","50","random","50","7000","15","15"
"2830","50","random","50","7000","13","13"
"2829","50","random","50","7000","16","16"
"2831","50","random","50","7000","14","14"
"2832","50","random","50","7000","16","16"
"2833","50","random","50","7000","14","14"
"2834","50","random","50","7000","14","14"
"2835","50","random","50","7000","14","14"
"2837","50","random","50","7000","12","12"
"2838","50","random","50","7000","14","14"
"2839","50","random","50","7000","15","15"
"2841","50","random","50","7000","13","13"
"2836","50","random","50","7000","22","22"
"2842","50","random","50","7000","15","15"
"2840","50","random","50","7000","19","19"
"2843","50","random","50","7000","12","12"
"2844","50","random","50","7000","17","17"
"2845","50","random","50","7000","16","16"
"2846","50","random","50","7000","13","13"
"2847","50","random","50","7000","15","15"
"2849","50","random","50","7000","14","14"
"2850","50","random","50","7000","16","16"
"2851","50","random","50","8000","14","14"
"2848","50","random","50","7000","21","21"
"2852","50","random","50","8000","14","14"
"2854","50","random","50","8000","17","17"
"2853","50","random","50","8000","21","21"
"2855","50","random","50","8000","17","17"
"2857","50","random","50","8000","14","14"
"2856","50","random","50","8000","16","16"
"2858","50","random","50","8000","14","14"
"2859","50","random","50","8000","15","15"
"2860","50","random","50","8000","18","18"
"2862","50","random","50","8000","13","13"
"2861","50","random","50","8000","17","17"
"2865","50","random","50","8000","12","12"
"2864","50","random","50","8000","14","14"
"2863","50","random","50","8000","19","19"
"2866","50","random","50","8000","15","15"
"2867","50","random","50","8000","16","16"
"2870","50","random","50","8000","13","13"
"2869","50","random","50","8000","15","15"
"2872","50","random","50","8000","14","14"
"2868","50","random","50","8000","20","20"
"2871","50","random","50","8000","16","16"
"2875","50","random","50","8000","13","13"
"2873","50","random","50","8000","18","18"
"2874","50","random","50","8000","17","17"
"2877","50","random","50","8000","16","16"
"2876","50","random","50","8000","20","20"
"2878","50","random","50","8000","16","16"
"2879","50","random","50","8000","17","17"
"2883","50","random","50","8000","13","13"
"2880","50","random","50","8000","16","16"
"2881","50","random","50","8000","14","14"
"2882","50","random","50","8000","16","16"
"2884","50","random","50","8000","14","14"
"2885","50","random","50","8000","14","14"
"2886","50","random","50","8000","14","14"
"2887","50","random","50","8000","16","16"
"2890","50","random","50","8000","14","14"
"2888","50","random","50","8000","15","15"
"2891","50","random","50","8000","15","15"
"2889","50","random","50","8000","18","18"
"2892","50","random","50","8000","14","14"
"2893","50","random","50","8000","14","14"
"2894","50","random","50","8000","18","18"
"2896","50","random","50","8000","14","14"
"2897","50","random","50","8000","15","15"
"2895","50","random","50","8000","19","19"
"2898","50","random","50","8000","18","18"
"2900","50","random","50","8000","13","13"
"2899","50","random","50","8000","16","16"
"2901","50","random","50","9000","15","15"
"2904","50","random","50","9000","14","14"
"2902","50","random","50","9000","15","15"
"2905","50","random","50","9000","15","15"
"2903","50","random","50","9000","17","17"
"2906","50","random","50","9000","16","16"
"2908","50","random","50","9000","15","15"
"2907","50","random","50","9000","19","19"
"2909","50","random","50","9000","15","15"
"2912","50","random","50","9000","15","15"
"2913","50","random","50","9000","14","14"
"2911","50","random","50","9000","17","17"
"2910","50","random","50","9000","18","18"
"2914","50","random","50","9000","17","17"
"2915","50","random","50","9000","14","14"
"2916","50","random","50","9000","19","19"
"2917","50","random","50","9000","17","17"
"2918","50","random","50","9000","15","15"
"2920","50","random","50","9000","15","15"
"2919","50","random","50","9000","16","16"
"2921","50","random","50","9000","15","15"
"2922","50","random","50","9000","15","15"
"2924","50","random","50","9000","15","15"
"2923","50","random","50","9000","19","19"
"2925","50","random","50","9000","14","14"
"2928","50","random","50","9000","14","14"
"2927","50","random","50","9000","15","15"
"2929","50","random","50","9000","15","15"
"2926","50","random","50","9000","18","18"
"2930","50","random","50","9000","18","18"
"2931","50","random","50","9000","15","15"
"2932","50","random","50","9000","16","16"
"2933","50","random","50","9000","14","14"
"2935","50","random","50","9000","16","16"
"2934","50","random","50","9000","16","16"
"2937","50","random","50","9000","17","17"
"2936","50","random","50","9000","18","18"
"2938","50","random","50","9000","15","15"
"2939","50","random","50","9000","13","13"
"2941","50","random","50","9000","14","14"
"2940","50","random","50","9000","16","16"
"2942","50","random","50","9000","15","15"
"2943","50","random","50","9000","15","15"
"2946","50","random","50","9000","12","12"
"2944","50","random","50","9000","17","17"
"2945","50","random","50","9000","16","16"
"2947","50","random","50","9000","13","13"
"2948","50","random","50","9000","17","17"
"2949","50","random","50","9000","17","17"
"2950","50","random","50","9000","16","16"
"2951","50","random","50","10000","15","15"
"2955","50","random","50","10000","16","16"
"2953","50","random","50","10000","17","17"
"2954","50","random","50","10000","17","17"
"2952","50","random","50","10000","19","19"
"2956","50","random","50","10000","17","17"
"2957","50","random","50","10000","16","16"
"2958","50","random","50","10000","14","14"
"2959","50","random","50","10000","16","16"
"2961","50","random","50","10000","15","15"
"2962","50","random","50","10000","17","17"
"2960","50","random","50","10000","19","19"
"2963","50","random","50","10000","17","17"
"2964","50","random","50","10000","16","16"
"2965","50","random","50","10000","13","13"
"2966","50","random","50","10000","14","14"
"2967","50","random","50","10000","14","14"
"2968","50","random","50","10000","13","13"
"2969","50","random","50","10000","15","15"
"2970","50","random","50","10000","18","18"
"2971","50","random","50","10000","16","16"
"2972","50","random","50","10000","15","15"
"2973","50","random","50","10000","17","17"
"2974","50","random","50","10000","17","17"
"2975","50","random","50","10000","16","16"
"2977","50","random","50","10000","13","13"
"2978","50","random","50","10000","15","15"
"2976","50","random","50","10000","23","23"
"2979","50","random","50","10000","19","19"
"2980","50","random","50","10000","18","18"
"2982","50","random","50","10000","15","15"
"2981","50","random","50","10000","16","16"
"2983","50","random","50","10000","16","16"
"2984","50","random","50","10000","16","16"
"2985","50","random","50","10000","15","15"
"2986","50","random","50","10000","15","15"
"2989","50","random","50","10000","13","13"
"2987","50","random","50","10000","17","17"
"2988","50","random","50","10000","14","14"
"2990","50","random","50","10000","15","15"
"2991","50","random","50","10000","13","13"
"2992","50","random","50","10000","15","15"
"2994","50","random","50","10000","14","14"
"2993","50","random","50","10000","17","17"
"2995","50","random","50","10000","12","12"
"2996","50","random","50","10000","13","13"
"2997","50","random","50","10000","14","14"
"2998","50","random","50","10000","16","16"
"2999","50","random","50","10000","15","15"
"3000","50","random","50","10000","18","18"
