"BehaviorSpace results (NetLogo 6.2.1)"
"Vacunación-CompGigante.nlogo"
"Vacunación-ComGigante"
"05/08/2022 23:38:55:795 -0500"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-26","26","-16","16"
"[run number]","porc-iniciales","tipo-iniciales","num-nodos","[step]","tamaño-gigante"
"175","6","mayorgrado","300","8","26"
"172","6","mayorgrado","300","9","30"
"174","6","mayorgrado","300","5","47"
"175","6","mayorgrado","300","9","21"
"173","6","mayorgrado","300","10","21"
"172","6","mayorgrado","300","10","30"
"174","6","mayorgrado","300","6","47"
"175","6","mayorgrado","300","10","13"
"173","6","mayorgrado","300","11","12"
"172","6","mayorgrado","300","11","25"
"175","6","mayorgrado","300","11","13"
"174","6","mayorgrado","300","7","32"
"173","6","mayorgrado","300","12","12"
"174","6","mayorgrado","300","8","16"
"171","6","mayorgrado","300","9","13"
"173","6","mayorgrado","300","13","12"
"174","6","mayorgrado","300","9","16"
"171","6","mayorgrado","300","10","13"
"173","6","mayorgrado","300","14","12"
"170","6","mayorgrado","200","10","10"
"172","6","mayorgrado","300","12","25"
"174","6","mayorgrado","300","10","16"
"170","6","mayorgrado","200","11","10"
"171","6","mayorgrado","300","11","10"
"174","6","mayorgrado","300","11","16"
"173","6","mayorgrado","300","15","12"
"172","6","mayorgrado","300","13","25"
"171","6","mayorgrado","300","12","10"
"173","6","mayorgrado","300","16","12"
"176","6","mayorgrado","300","0","300"
"174","6","mayorgrado","300","12","16"
"172","6","mayorgrado","300","14","20"
"175","6","mayorgrado","300","12","13"
"176","6","mayorgrado","300","1","152"
"174","6","mayorgrado","300","13","16"
"173","6","mayorgrado","300","17","12"
"172","6","mayorgrado","300","15","20"
"171","6","mayorgrado","300","13","10"
"176","6","mayorgrado","300","2","48"
"175","6","mayorgrado","300","13","13"
"174","6","mayorgrado","300","14","16"
"171","6","mayorgrado","300","14","10"
"172","6","mayorgrado","300","16","12"
"176","6","mayorgrado","300","3","48"
"175","6","mayorgrado","300","14","13"
"174","6","mayorgrado","300","15","16"
"172","6","mayorgrado","300","17","12"
"171","6","mayorgrado","300","15","10"
"174","6","mayorgrado","300","16","16"
"176","6","mayorgrado","300","4","48"
"177","6","mayorgrado","300","0","300"
"175","6","mayorgrado","300","15","13"
"171","6","mayorgrado","300","16","10"
"174","6","mayorgrado","300","17","16"
"178","6","mayorgrado","300","0","300"
"150","2","eigen","300","3","103"
"177","6","mayorgrado","300","1","99"
"176","6","mayorgrado","300","5","46"
"171","6","mayorgrado","300","17","10"
"175","6","mayorgrado","300","16","13"
"177","6","mayorgrado","300","2","53"
"178","6","mayorgrado","300","1","79"
"175","6","mayorgrado","300","17","13"
"180","6","mayorgrado","300","0","300"
"177","6","mayorgrado","300","3","53"
"181","6","random","100","0","100"
"180","6","mayorgrado","300","1","135"
"176","6","mayorgrado","300","6","46"
"179","6","mayorgrado","300","0","300"
"177","6","mayorgrado","300","4","25"
"181","6","random","100","1","98"
"180","6","mayorgrado","300","2","135"
"181","6","random","100","2","97"
"178","6","mayorgrado","300","2","79"
"181","6","random","100","3","96"
"177","6","mayorgrado","300","5","16"
"180","6","mayorgrado","300","3","63"
"181","6","random","100","4","95"
"176","6","mayorgrado","300","7","31"
"149","2","eigen","300","5","117"
"177","6","mayorgrado","300","6","16"
"181","6","random","100","5","94"
"178","6","mayorgrado","300","3","29"
"180","6","mayorgrado","300","4","32"
"179","6","mayorgrado","300","1","97"
"177","6","mayorgrado","300","7","16"
"176","6","mayorgrado","300","8","29"
"180","6","mayorgrado","300","5","26"
"183","6","random","100","0","100"
"177","6","mayorgrado","300","8","16"
"182","6","random","100","0","100"
"178","6","mayorgrado","300","4","29"
"180","6","mayorgrado","300","6","26"
"183","6","random","100","1","99"
"179","6","mayorgrado","300","2","88"
"183","6","random","100","2","95"
"182","6","random","100","1","41"
"177","6","mayorgrado","300","9","16"
"183","6","random","100","3","92"
"180","6","mayorgrado","300","7","26"
"183","6","random","100","4","81"
"176","6","mayorgrado","300","9","29"
"183","6","random","100","5","79"
"177","6","mayorgrado","300","10","16"
"180","6","mayorgrado","300","8","18"
"184","6","random","100","0","100"
"177","6","mayorgrado","300","11","16"
"178","6","mayorgrado","300","5","27"
"182","6","random","100","2","41"
"184","6","random","100","1","99"
"180","6","mayorgrado","300","9","18"
"177","6","mayorgrado","300","12","10"
"184","6","random","100","2","98"
"179","6","mayorgrado","300","3","88"
"176","6","mayorgrado","300","10","13"
"150","2","eigen","300","4","103"
"182","6","random","100","3","39"
"180","6","mayorgrado","300","10","18"
"184","6","random","100","3","96"
"177","6","mayorgrado","300","13","10"
"182","6","random","100","4","39"
"184","6","random","100","4","80"
"178","6","mayorgrado","300","6","20"
"179","6","mayorgrado","300","4","60"
"180","6","mayorgrado","300","11","18"
"182","6","random","100","5","30"
"177","6","mayorgrado","300","14","10"
"184","6","random","100","5","80"
"180","6","mayorgrado","300","12","12"
"176","6","mayorgrado","300","11","12"
"177","6","mayorgrado","300","15","10"
"186","6","random","100","0","100"
"186","6","random","100","1","99"
"180","6","mayorgrado","300","13","11"
"178","6","mayorgrado","300","7","20"
"186","6","random","100","2","98"
"179","6","mayorgrado","300","5","31"
"177","6","mayorgrado","300","16","10"
"186","6","random","100","3","97"
"180","6","mayorgrado","300","14","11"
"186","6","random","100","4","96"
"177","6","mayorgrado","300","17","10"
"186","6","random","100","5","93"
"176","6","mayorgrado","300","12","12"
"185","6","random","100","0","100"
"180","6","mayorgrado","300","15","11"
"178","6","mayorgrado","300","8","20"
"187","6","random","100","0","100"
"188","6","random","100","0","100"
"179","6","mayorgrado","300","6","31"
"185","6","random","100","1","99"
"188","6","random","100","1","99"
"187","6","random","100","1","99"
"180","6","mayorgrado","300","16","11"
"187","6","random","100","2","98"
"188","6","random","100","2","57"
"176","6","mayorgrado","300","13","12"
"188","6","random","100","3","42"
"187","6","random","100","3","97"
"178","6","mayorgrado","300","9","20"
"187","6","random","100","4","96"
"188","6","random","100","4","42"
"180","6","mayorgrado","300","17","11"
"185","6","random","100","2","98"
"187","6","random","100","5","95"
"188","6","random","100","5","42"
"189","6","random","100","0","100"
"185","6","random","100","3","97"
"179","6","mayorgrado","300","7","31"
"190","6","random","100","0","100"
"189","6","random","100","1","99"
"190","6","random","100","1","99"
"189","6","random","100","2","88"
"191","6","random","200","0","200"
"190","6","random","100","2","98"
"189","6","random","100","3","88"
"176","6","mayorgrado","300","14","12"
"190","6","random","100","3","97"
"178","6","mayorgrado","300","10","20"
"189","6","random","100","4","87"
"191","6","random","200","1","199"
"190","6","random","100","4","95"
"185","6","random","100","4","96"
"190","6","random","100","5","94"
"189","6","random","100","5","86"
"191","6","random","200","2","197"
"179","6","mayorgrado","300","8","24"
"176","6","mayorgrado","300","15","12"
"185","6","random","100","5","95"
"192","6","random","200","0","200"
"193","6","random","200","0","200"
"191","6","random","200","3","196"
"178","6","mayorgrado","300","11","20"
"192","6","random","200","1","199"
"193","6","random","200","1","188"
"179","6","mayorgrado","300","9","24"
"191","6","random","200","4","174"
"192","6","random","200","2","198"
"193","6","random","200","2","187"
"191","6","random","200","5","174"
"192","6","random","200","3","195"
"193","6","random","200","3","187"
"176","6","mayorgrado","300","16","12"
"191","6","random","200","6","174"
"192","6","random","200","4","194"
"193","6","random","200","4","185"
"191","6","random","200","7","173"
"192","6","random","200","5","190"
"179","6","mayorgrado","300","10","24"
"178","6","mayorgrado","300","12","12"
"194","6","random","200","0","200"
"193","6","random","200","5","184"
"192","6","random","200","6","189"
"191","6","random","200","8","173"
"193","6","random","200","6","183"
"192","6","random","200","7","188"
"194","6","random","200","1","198"
"176","6","mayorgrado","300","17","9"
"191","6","random","200","9","172"
"193","6","random","200","7","181"
"192","6","random","200","8","187"
"179","6","mayorgrado","300","11","24"
"193","6","random","200","8","180"
"178","6","mayorgrado","300","13","11"
"191","6","random","200","10","170"
"192","6","random","200","9","186"
"194","6","random","200","2","189"
"192","6","random","200","10","145"
"193","6","random","200","9","179"
"191","6","random","200","11","169"
"179","6","mayorgrado","300","12","18"
"178","6","mayorgrado","300","14","11"
"193","6","random","200","10","177"
"192","6","random","200","11","144"
"194","6","random","200","3","188"
"193","6","random","200","11","175"
"196","6","random","200","0","200"
"196","6","random","200","1","199"
"194","6","random","200","4","187"
"197","6","random","200","0","200"
"196","6","random","200","2","189"
"198","6","random","200","0","200"
"194","6","random","200","5","182"
"197","6","random","200","1","198"
"198","6","random","200","1","199"
"196","6","random","200","3","186"
"197","6","random","200","2","197"
"179","6","mayorgrado","300","13","18"
"178","6","mayorgrado","300","15","11"
"195","6","random","200","0","200"
"197","6","random","200","3","193"
"198","6","random","200","2","197"
"196","6","random","200","4","184"
"194","6","random","200","6","176"
"197","6","random","200","4","164"
"198","6","random","200","3","193"
"196","6","random","200","5","182"
"178","6","mayorgrado","300","16","11"
"179","6","mayorgrado","300","14","18"
"197","6","random","200","5","163"
"198","6","random","200","4","161"
"194","6","random","200","7","174"
"197","6","random","200","6","162"
"198","6","random","200","5","160"
"195","6","random","200","1","198"
"198","6","random","200","6","158"
"197","6","random","200","7","161"
"194","6","random","200","8","173"
"197","6","random","200","8","156"
"196","6","random","200","6","182"
"198","6","random","200","7","153"
"178","6","mayorgrado","300","17","11"
"197","6","random","200","9","154"
"196","6","random","200","7","180"
"198","6","random","200","8","153"
"179","6","mayorgrado","300","15","18"
"194","6","random","200","9","169"
"196","6","random","200","8","108"
"197","6","random","200","10","153"
"198","6","random","200","9","148"
"195","6","random","200","2","197"
"197","6","random","200","11","152"
"196","6","random","200","9","107"
"198","6","random","200","10","148"
"194","6","random","200","10","168"
"198","6","random","200","11","148"
"179","6","mayorgrado","300","16","13"
"196","6","random","200","10","107"
"194","6","random","200","11","167"
"196","6","random","200","11","107"
"195","6","random","200","3","192"
"199","6","random","200","0","200"
"201","6","random","300","0","300"
"200","6","random","200","0","200"
"202","6","random","300","0","300"
"199","6","random","200","1","199"
"195","6","random","200","4","74"
"200","6","random","200","1","197"
"201","6","random","300","1","299"
"202","6","random","300","1","297"
"200","6","random","200","2","196"
"179","6","mayorgrado","300","17","13"
"201","6","random","300","2","298"
"202","6","random","300","2","288"
"200","6","random","200","3","195"
"201","6","random","300","3","296"
"202","6","random","300","3","287"
"200","6","random","200","4","194"
"199","6","random","200","2","198"
"203","6","random","300","0","300"
"195","6","random","200","5","74"
"200","6","random","200","5","193"
"201","6","random","300","4","295"
"202","6","random","300","4","285"
"200","6","random","200","6","192"
"203","6","random","300","1","299"
"200","6","random","200","7","190"
"202","6","random","300","5","281"
"201","6","random","300","5","293"
"199","6","random","200","3","197"
"203","6","random","300","2","298"
"200","6","random","200","8","189"
"202","6","random","300","6","280"
"195","6","random","200","6","74"
"201","6","random","300","6","292"
"200","6","random","200","9","188"
"202","6","random","300","7","276"
"200","6","random","200","10","182"
"203","6","random","300","3","295"
"204","6","random","300","0","300"
"201","6","random","300","7","291"
"195","6","random","200","7","73"
"200","6","random","200","11","181"
"202","6","random","300","8","266"
"199","6","random","200","4","194"
"203","6","random","300","4","294"
"201","6","random","300","8","290"
"195","6","random","200","8","72"
"202","6","random","300","9","265"
"204","6","random","300","1","299"
"203","6","random","300","5","291"
"201","6","random","300","9","289"
"202","6","random","300","10","262"
"195","6","random","200","9","71"
"204","6","random","300","2","298"
"205","6","random","300","0","300"
"203","6","random","300","6","289"
"195","6","random","200","10","71"
"202","6","random","300","11","244"
"201","6","random","300","10","288"
"199","6","random","200","5","193"
"205","6","random","300","1","299"
"203","6","random","300","7","288"
"195","6","random","200","11","71"
"201","6","random","300","11","280"
"205","6","random","300","2","298"
"202","6","random","300","12","243"
"199","6","random","200","6","192"
"201","6","random","300","12","278"
"203","6","random","300","8","287"
"205","6","random","300","3","273"
"199","6","random","200","7","191"
"202","6","random","300","13","242"
"201","6","random","300","13","278"
"205","6","random","300","4","272"
"203","6","random","300","9","285"
"202","6","random","300","14","240"
"201","6","random","300","14","277"
"205","6","random","300","5","245"
"199","6","random","200","8","188"
"206","6","random","300","0","300"
"202","6","random","300","15","239"
"201","6","random","300","15","276"
"203","6","random","300","10","279"
"205","6","random","300","6","244"
"199","6","random","200","9","187"
"201","6","random","300","16","274"
"202","6","random","300","16","237"
"203","6","random","300","11","278"
"205","6","random","300","7","242"
"206","6","random","300","1","291"
"199","6","random","200","10","187"
"201","6","random","300","17","273"
"203","6","random","300","12","277"
"202","6","random","300","17","236"
"205","6","random","300","8","119"
"199","6","random","200","11","186"
"206","6","random","300","2","287"
"205","6","random","300","9","118"
"203","6","random","300","13","276"
"205","6","random","300","10","118"
"207","6","random","300","0","300"
"208","6","random","300","0","300"
"206","6","random","300","3","286"
"205","6","random","300","11","118"
"208","6","random","300","1","299"
"207","6","random","300","1","298"
"205","6","random","300","12","117"
"208","6","random","300","2","281"
"207","6","random","300","2","297"
"204","6","random","300","3","296"
"203","6","random","300","14","273"
"205","6","random","300","13","116"
"208","6","random","300","3","280"
"203","6","random","300","15","272"
"204","6","random","300","4","295"
"207","6","random","300","3","296"
"205","6","random","300","14","115"
